# {"t_start": 1573493121.4565496, "env_id": "AntBulletEnv-v0"} 
r,l,t
490.841622,1000,2420.282709
484.851767,1000,2423.606236
507.5505,1000,2427.100335
533.268406,1000,2430.48228
573.860035,1000,2434.000011
398.157996,793,2436.692267
539.336906,1000,2440.141359
516.643272,1000,2443.492547
471.190828,1000,2446.939524
501.807226,1000,2450.291169
544.416551,1000,2453.800139
553.728523,1000,2457.119057
452.650247,1000,2460.593779
517.647533,1000,2463.979011
557.858514,1000,2467.425418
461.375795,1000,2471.209574
449.713051,1000,2474.663673
495.164452,1000,2478.174046
516.22187,1000,2481.895767
576.004893,1000,2485.562484
505.781211,1000,2488.927094
507.808415,1000,2492.333088
460.553074,1000,2495.656537
507.565848,1000,2499.169249
587.979891,1000,2502.503794
635.5674,1000,2506.171959
573.752093,1000,2509.474817
514.655204,1000,2513.030421
508.458524,1000,2516.411221
439.822236,1000,2519.854143
521.002951,1000,2523.208503
574.796845,1000,2526.63788
572.863388,1000,2529.93583
560.36527,1000,2533.428181
502.436784,1000,2536.780476
451.495299,1000,2540.312407
524.828544,1000,2543.603751
518.308079,1000,2547.033896
450.064242,1000,2550.345684
298.229078,1000,2553.878036
433.725999,1000,2557.23767
422.070523,1000,2560.789176
517.872749,1000,2564.104481
488.976567,1000,2567.556447
555.185113,1000,2570.841217
460.645447,1000,2574.300505
380.33308,1000,2577.688299
446.637894,1000,2581.151405
471.882114,1000,2584.52601
450.765533,1000,2587.983662
472.30679,1000,2591.380592
459.305896,1000,2594.78428
492.729701,1000,2597.912408
493.006043,1000,2601.406924
463.18145,1000,2604.728708
552.810499,1000,2608.154
456.747015,1000,2611.505313
498.199426,1000,2614.921308
495.533297,1000,2618.247768
544.963376,1000,2621.859678
543.836953,1000,2625.205837
577.016934,1000,2628.610227
493.178863,1000,2631.86938
556.540011,1000,2635.249856
590.561884,1000,2638.721774
587.181715,1000,2641.973906
599.075262,1000,2645.450945
555.041875,1000,2648.797091
525.573614,1000,2652.236017
502.467815,1000,2655.534261
509.019973,1000,2658.982454
576.851527,1000,2662.321181
455.652038,1000,2665.787937
526.958653,1000,2669.111708
487.556461,1000,2672.579807
488.377366,1000,2675.95087
532.011839,1000,2679.463364
558.081449,1000,2682.784219
516.886067,1000,2686.218299
489.964182,1000,2689.578063
463.795316,1000,2693.046141
515.254358,1000,2696.437863
509.613239,1000,2699.931854
518.634465,1000,2703.27644
528.400142,1000,2706.68755
597.486564,1000,2709.991254
487.094225,1000,2713.438965
519.012116,1000,2716.746246
578.072025,1000,2720.15285
558.054081,1000,2723.516103
521.387679,1000,2727.018569
537.442474,1000,2730.312059
553.376898,1000,2733.765717
551.239669,1000,2737.051406
536.789391,1000,2740.520884
558.337997,1000,2743.880869
435.777245,1000,2747.385717
542.233228,1000,2750.759485
476.602938,1000,2754.180084
516.4729,1000,2757.535113
537.547928,1000,2760.953113
468.087026,1000,2764.314204
504.395749,1000,2767.758394
492.778124,1000,2771.113635
477.191804,1000,2774.433951
553.651239,1000,2777.862185
447.767546,1000,2781.136747
515.036366,1000,2784.531663
495.52656,1000,2787.579394
536.574258,1000,2790.17158
502.95014,1000,2792.569947
549.269277,1000,2794.994696
485.024415,1000,2797.294354
520.097755,1000,2799.710148
515.967232,1000,2802.00319
462.926483,1000,2804.434943
517.319293,1000,2806.72825
432.784557,1000,2809.159895
509.888008,1000,2811.493706
498.529213,1000,2813.877902
509.594418,1000,2816.109953
553.640723,1000,2818.542896
506.635107,1000,2820.826235
497.387131,1000,2823.290584
477.12834,1000,2825.634038
496.825278,1000,2828.074371
503.147059,1000,2830.389791
403.292232,1000,2832.8599
480.291037,1000,2835.067381
476.451292,1000,2837.474262
523.788198,1000,2839.848002
390.013373,1000,2842.298303
478.321168,1000,2844.623402
441.109241,1000,2847.060308
469.228064,1000,2849.409997
450.516193,1000,2851.843592
541.965697,1000,2854.266288
504.10506,1000,2856.697632
488.971674,1000,2858.958178
460.850807,1000,2861.456333
545.633304,1000,2863.845812
510.732372,1000,2866.055834
496.801545,1000,2868.411811
544.752856,1000,2870.805708
499.304302,1000,2873.107519
481.692735,1000,2875.48002
558.057476,1000,2877.849226
469.694553,1000,2880.250557
495.816378,1000,2882.700009
503.203323,1000,2885.06444
520.798231,1000,2887.472693
463.966048,1000,2889.655184
520.771421,1000,2892.073745
443.259198,1000,2894.395247
503.659072,1000,2896.675118
531.378044,1000,2898.990443
518.388911,1000,2901.331517
526.453484,1000,2903.609832
531.188078,1000,2906.06454
535.403031,1000,2908.343683
534.029945,1000,2910.674014
530.034485,1000,2912.953843
503.389941,1000,2915.382785
563.984499,1000,2917.73855
525.230479,1000,2920.120443
515.618194,1000,2922.425093
491.453649,1000,2924.842173
508.697865,1000,2927.057171
516.517168,1000,2929.499195
508.281667,1000,2931.903559
437.04773,1000,2934.336299
457.973676,1000,2936.438886
478.225109,1000,2938.790254
510.127497,1000,2941.134715
488.886652,1000,2943.543948
478.088727,1000,2945.931354
360.451167,1000,2948.436135
497.209179,1000,2950.823479
518.433953,1000,2954.058142
540.002235,1000,2957.384193
533.421753,1000,2960.860703
465.421177,1000,2964.190233
447.610618,1000,2967.670077
542.610339,1000,2971.090056
533.228745,1000,2974.541841
534.628193,1000,2977.928754
493.228043,1000,2981.356971
516.425369,1000,2984.714863
199.041849,406,2986.048334
504.286202,1000,2989.453649
555.934877,1000,2992.75603
450.493527,1000,2996.236263
561.963696,1000,2999.581892
531.100216,1000,3002.967993
525.918675,1000,3006.387625
502.184107,1000,3009.876417
452.749067,1000,3013.20563
481.950362,1000,3016.711916
485.632636,1000,3020.075394
438.826581,1000,3023.516276
516.218653,1000,3026.861984
570.04575,1000,3030.26121
415.369369,1000,3033.614074
515.917449,1000,3037.072362
536.3643,1000,3040.407246
551.279324,1000,3043.785028
501.673639,1000,3047.136891
556.175585,1000,3050.719014
472.449687,1000,3054.323264
158.115119,297,3055.37774
461.481166,1000,3058.947791
151.446222,367,3060.227562
443.741017,1000,3063.770804
498.037435,1000,3067.387277
438.931304,1000,3070.823281
148.489049,294,3071.802798
544.924083,1000,3075.411941
389.035804,1000,3078.925582
565.374649,1000,3082.692067
504.535317,1000,3086.066015
415.763462,1000,3089.53856
522.657254,1000,3092.856173
453.249995,1000,3096.299575
421.090526,1000,3099.614725
417.5926,1000,3103.035737
